,outputs,gt
1193,"[1469.7650225816178, 1470.4664989643206, 1474.319632270257, 1485.1027673123026, 1474.5135037578002]",1474.05
1194,"[1470.043583420047, 1471.2570378261444, 1479.645610027539, 1472.0975554819015, 1472.3815566939447]",1476.7
1195,"[1471.5203758046846, 1477.8306097257591, 1473.5987802510208, 1474.1320753309556, 1476.277940568354]",1479.0
1196,"[1484.5448071146966, 1478.8438175238116, 1479.344343233126, 1479.9932120072917, 1482.2728525400162]",1479.0
1197,"[1479.1091437181894, 1479.316154527216, 1479.1870150182658, 1480.696988940239, 1479.587290406227]",1479.0
1198,"[1476.75133464823, 1477.802597199261, 1478.6164364218712, 1478.7411761283875, 1479.0066998004913]",1482.1
1199,"[1477.79977832867, 1479.0534220933914, 1479.6534068584442, 1480.2257108688354, 1490.912778232363]",1482.1
1200,"[1481.2380859851837, 1480.7585213184357, 1481.3153100013733, 1492.503605718899, 1494.2958485024865]",1482.1
1201,"[1480.9967168569565, 1481.2063500881195, 1489.401810144307, 1495.6264262236218, 1496.6513473974774]",1482.1
1202,"[1480.6107730865479, 1486.3173292180581, 1492.8458350438013, 1499.8227549256117, 1499.4930698867538]",1511.5
1203,"[1488.535724366986, 1490.1249617327558, 1498.0935869324167, 1504.1001797866775, 1532.1403537392616]",1511.5
1204,"[1491.5385790939035, 1493.5684565919946, 1500.324703047474, 1529.8756104707718, 1504.7480235397816]",1511.5
1205,"[1494.2916081804433, 1493.6071495306387, 1518.4030614495277, 1497.7728881537914, 1501.8992111086845]",1514.75
1206,"[1493.8580352515273, 1514.839185476303, 1501.047927826643, 1502.6433745026588, 1513.54422865808]",1514.75
1207,"[1530.7493267655373, 1515.0323436260223, 1515.6719998121262, 1524.8499488532543, 1525.9322990477085]",1514.75
1208,"[1517.6050227880478, 1520.1007630228996, 1526.2304238677025, 1527.052208274603, 1532.2510645389557]",1527.1
1209,"[1516.9590601325035, 1524.028164446354, 1524.6964624226093, 1535.8749694526196, 1559.9063975453755]",1548.75
1210,"[1521.44850897789, 1522.6057966649532, 1533.620705217123, 1564.3730414749734, 1572.228071987629]",1548.75
1211,"[1523.951782375574, 1528.1165012419224, 1554.2324344708031, 1568.6365543305874, 1548.7444612383842]",1548.75
1212,"[1528.6753724217415, 1543.5198436376959, 1558.2901476323605, 1544.6278689801693, 1546.2764813750982]",1573.1
1213,"[1550.3210262758512, 1558.2644847035408, 1551.2919223308563, 1552.7678176760674, 1577.249973113503]",1567.85
1214,"[1572.7117905020714, 1562.7710057795048, 1563.316204547882, 1580.7788774729124, 1552.8821927824174]",1571.95
1215,"[1564.0907080471516, 1564.2079451680183, 1574.486933638982, 1545.3752541910944, 1547.112045971553]",1550.75
1216,"[1559.9990402162075, 1573.4825329721207, 1551.4974850669387, 1544.9534096615753, 1542.8551574096127]",1553.6
1217,"[1584.0928745947895, 1568.1751118232205, 1559.4414579663498, 1554.6521770419713, 1554.9736002576174]",1553.6
1218,"[1567.7136050941044, 1567.1004818714937, 1562.0497867332233, 1557.9883024832452, 1556.4932825806754]",1553.6
1219,"[1565.1312489733027, 1562.5274208815608, 1557.511981031821, 1556.3193836984428, 1557.7409321042796]",1549.9
1220,"[1549.1924830511198, 1548.6347743910665, 1547.8099567133322, 1550.6137014072592, 1534.9846112315572]",1545.1
1221,"[1547.621747430203, 1546.72721130219, 1549.4897299680015, 1534.422888866422, 1553.8368509255379]",1549.0
1222,"[1548.7193654153525, 1549.9256015198043, 1538.854995005575, 1557.3822024704714, 1558.1459819079319]",1554.55
1223,"[1552.2863538025267, 1543.227650805391, 1556.8073306533333, 1559.7053957933385, 1561.42326387894]",1557.6
1224,"[1540.5309019235137, 1551.9268467212387, 1555.0634540327883, 1558.6372110041266, 1558.0066156323592]",1557.6
1225,"[1549.1976872182277, 1550.080274732587, 1553.678225910102, 1554.5173098093655, 1551.759584709158]",1557.6
1226,"[1552.1525172461043, 1553.6817469294328, 1554.9692558700917, 1551.8878898562252, 1554.1977538642095]",1560.15
1227,"[1558.1761427885795, 1558.1059546391334, 1555.6286069225316, 1555.9899409546488, 1560.2738900084805]",1551.3
1228,"[1560.5981567866547, 1558.8579602044338, 1558.2938631902653, 1560.8947058555786, 1558.1899350753665]",1556.9
1229,"[1558.0821875496622, 1559.1199552297767, 1560.3181542899692, 1560.9051209806348, 1562.449163270212]",1562.9
1230,"[1558.0184991770948, 1560.2329734457599, 1562.146194721703, 1564.4890399062133, 1570.48907931977]",1564.3
1231,"[1561.2339413574082, 1560.2119572112715, 1562.328459410186, 1569.180795040491, 1568.4452926856757]",1564.3
1232,"[1555.7792055936152, 1556.8308542477243, 1562.3986582796933, 1564.0850384287478, 1563.8170679656905]",1564.3
1233,"[1558.6700537420184, 1562.4590234329953, 1564.873099094635, 1566.3308061995194, 1569.7955878304201]",1580.1
1234,"[1567.6237839721434, 1567.6954602347687, 1569.5626754376863, 1573.4494592661504, 1590.237838838817]",1574.0
1235,"[1570.0491994029726, 1570.1862615396094, 1573.2605559404183, 1588.6198041433963, 1573.377785458717]",1573.45
1236,"[1568.7880412668164, 1570.8560944577039, 1581.917109544811, 1571.0064887438566, 1573.9507844742548]",1578.25
1237,"[1570.058150399651, 1580.204893551636, 1573.9279926001982, 1577.2896998422439, 1577.6421262584408]",1584.2
1238,"[1589.9351401478343, 1581.2480456055637, 1584.025452076341, 1582.6809198695992, 1582.6110503328819]",1584.2
1239,"[1579.5788704654624, 1581.4441310674883, 1579.7406739350045, 1576.5759277190227, 1569.396365920009]",1584.2
1240,"[1578.328142831284, 1578.4089503847572, 1574.6932686040382, 1565.6733503925934, 1565.7912880610966]",1574.75
1241,"[1579.7033781410937, 1579.3163496688212, 1571.9494473299274, 1565.257594144059, 1565.0491022529022]",1558.35
1242,"[1584.7768920482195, 1580.6874104747985, 1572.6237410775502, 1568.2397458227351, 1566.4539674506523]",1553.3
1243,"[1579.807174329253, 1579.018814365816, 1573.7647809383925, 1574.727922826889, 1574.08497840348]",1563.3
1244,"[1576.707651536126, 1575.6950305937498, 1577.7210278839048, 1582.731159791918, 1582.3344775298028]",1572.65
1245,"[1569.0661593333352, 1568.5766566323582, 1575.4431973176106, 1580.7764538866468, 1570.6785300523043]",1572.65
1246,"[1557.7161931571318, 1559.4763821711967, 1567.798966770235, 1560.4092310220003, 1564.4007718116918]",1572.65
1247,"[1555.4746220501693, 1559.5997965288698, 1555.2697006613016, 1559.2332249108294, 1564.0374462459586]",1573.2
1248,"[1565.8022414394363, 1560.4918299466372, 1563.3527894007275, 1565.7680232827406, 1570.6245574558416]",1570.5
1249,"[1568.0406207591295, 1570.1909215008927, 1570.85139413664, 1573.2031393526995, 1574.0058107602817]",1563.7
1250,"[1571.675157055026, 1573.607831594316, 1574.1233983706916, 1575.1593695986085, 1575.001460877771]",1575.05
1251,"[1572.4447398451885, 1574.4127726655279, 1575.2690805269813, 1579.4547868694644, 1583.3674677685485]",1581.4
1252,"[1573.6999329411774, 1574.117209549091, 1579.2406161340768, 1583.8746091419307, 1589.7070512861974]",1581.4
1253,"[1572.7340079213755, 1573.5150184533559, 1577.4969449325, 1585.423366465693, 1582.7767682526464]",1581.4
1254,"[1569.4749369585334, 1572.263587683483, 1579.3472565572447, 1579.3358512440536, 1585.0766826481995]",1580.8
1255,"[1577.8638291396783, 1581.9789618819923, 1583.7510270720086, 1591.7385166572203, 1597.540333496363]",1589.85
1256,"[1588.029244882884, 1587.7472225930687, 1594.8098449631507, 1603.472793013876, 1626.33730665443]",1604.2
1257,"[1588.3146604890208, 1592.463178209393, 1601.0952093780797, 1630.9075097574096, 1637.7244968939049]",1619.0
1258,"[1589.8126211273047, 1595.9079598282406, 1620.1288504361582, 1638.6584912540566, 1647.8297370672226]",1643.3
1259,"[1596.46861109155, 1607.6126269593078, 1628.0795326117077, 1645.9136346578598, 1653.865537742793]",1643.3
1260,"[1614.3600919535966, 1621.8844574075483, 1639.222330212593, 1651.6497509457113, 1626.6258173100796]",1643.3
1261,"[1631.1555562159338, 1637.285190820694, 1650.0232212156989, 1625.4523964883556, 1633.053087836015]",1671.65
1262,"[1647.1733446121216, 1655.8109871886263, 1638.5222279380687, 1638.9672071361565, 1660.2068868664574]",1650.3
1263,"[1669.394655502343, 1656.8435583324172, 1652.728357797867, 1663.6866480766985, 1631.7848182458838]",1634.9
1264,"[1655.3310404418444, 1656.3608690327965, 1658.4399046965336, 1626.7319706197886, 1617.3854180964045]",1652.0
1265,"[1651.620170554379, 1661.6173638934924, 1638.0416927436017, 1626.3203656043406, 1621.0878704733186]",1609.85
1266,"[1676.7764049623074, 1657.0897087235644, 1648.5348805896137, 1629.6396098259866, 1623.3713765841967]",1609.85
1267,"[1646.7968931085052, 1643.2088252771573, 1622.4993438814126, 1620.1554570783628, 1607.7795119285583]",1609.85
1268,"[1626.127266955118, 1621.5316585969704, 1621.7277463893697, 1612.9005770683289, 1640.705849647522]",1599.65
1269,"[1627.4894195007946, 1625.1232137620245, 1620.584144115448, 1649.9178194999695, 1658.9692883491516]",1615.5
1270,"[1608.7437055341143, 1602.3929800987244, 1623.3313698768616, 1648.7044122219086, 1627.011240184307]",1641.85
1271,"[1596.3644442558289, 1608.947329044342, 1635.0376040935516, 1627.8880687952042, 1690.9919080937107]",1659.6
1272,"[1613.3828678131104, 1618.2334444522858, 1620.6252009272575, 1693.7563106090238, 1676.8674275719095]",1683.65
1273,"[1621.9166963100433, 1612.6845385730267, 1680.7641668136057, 1671.286368674977, 1674.5883165654814]",1683.65
1274,"[1620.8069989085197, 1675.240450600977, 1671.547121444426, 1672.957574438973, 1648.3556467749804]",1683.65
1275,"[1686.0631921392633, 1679.039510011804, 1679.5616284612042, 1647.6698319015923, 1621.011563504413]",1672.5
1276,"[1688.158932551829, 1690.0824741879042, 1661.7600459947935, 1626.3796655247934, 1623.3694660893016]",1655.7
1277,"[1698.4493353605503, 1679.6157189231235, 1661.1031328895551, 1632.9467895099442, 1613.1630274445924]",1653.75
1278,"[1677.8382601819103, 1684.680854144739, 1649.89727511636, 1615.9281639709807, 1602.297467920689]",1570.7
1279,"[1670.6796534833047, 1660.9313279344424, 1632.4146156332135, 1599.9409702828634, 1556.4845526822246]",1562.8
1280,"[1643.7369836592625, 1639.3398004126648, 1607.3048999593666, 1569.5537716741892, 1556.9707860052586]",1562.8
1281,"[1622.769252633385, 1616.1072947214925, 1590.8399239165228, 1575.324285775423, 1562.3474862866715]",1562.8
1282,"[1613.2809426445092, 1593.2066575972349, 1578.4766440093517, 1562.980269943204, 1568.530186638236]",1487.7
1283,"[1554.0236875483024, 1540.4393975436687, 1523.0310152853344, 1520.8798918873072, 1427.4475374825852]",1536.2
1284,"[1526.117311567068, 1514.6747577474016, 1510.2170529216528, 1437.3245543159283, 1526.3890556641709]",1498.2
1285,"[1524.1923686961381, 1521.4098105579615, 1475.3406771918962, 1529.7130253229261, 1522.320164321718]",1474.25
1286,"[1541.9620990008116, 1495.287944628668, 1513.8102468204597, 1516.7825746940507, 1514.2073458748055]",1494.4
1287,"[1450.9761831368232, 1482.3241948017821, 1490.3774903081066, 1502.6507666868274, 1503.5355433356017]",1494.4
1288,"[1504.6999766555236, 1501.9795267652662, 1517.3325331310334, 1530.3709454005002, 1569.2135865923774]",1494.4
1289,"[1494.936444546387, 1494.691087072977, 1502.2763462358853, 1549.7218527787481, 1537.0312008361507]",1525.4
1290,"[1483.4547580723884, 1477.22334169448, 1517.1895727358788, 1529.504845552612, 1612.2244177409448]",1605.75
1291,"[1486.6350891847105, 1509.8636680271738, 1528.1767807727447, 1626.9299684085127, 1681.493870794773]",1605.45
1292,"[1529.9815209338703, 1516.9560978975496, 1604.6594329644868, 1672.249035179615, 1571.902868181467]",1634.8
1293,"[1521.3166010713612, 1578.3807393924217, 1639.5418113470078, 1554.194383263588, 1611.884787280389]",1617.3
1294,"[1593.0302827692067, 1634.7360128760338, 1578.2949668169022, 1615.8606025522604, 1583.33963800747]",1617.3
1295,"[1678.014997959137, 1623.2756785154343, 1641.281284478173, 1600.9816483648756, 1599.922457344699]",1617.3
1296,"[1626.4343051612377, 1649.6988811174524, 1612.7440279810253, 1601.112220210969, 1604.414616058697]",1618.3
1297,"[1655.2047255888465, 1627.6206435681815, 1613.0540873946593, 1612.2380133565748, 1614.203509406987]",1608.95
1298,"[1619.0313546954567, 1612.9685336029652, 1609.7275260112365, 1607.0586959420907, 1591.2395690680569]",1576.55
1299,"[1610.7106150823092, 1610.8718810564023, 1606.5903912463255, 1590.5460346132895, 1605.4819116062718]",1616.8
1300,"[1609.5523258774483, 1608.848114883629, 1596.3809840204922, 1618.5371430826199, 1632.3478351778467]",1613.1
1301,"[1611.208542047636, 1601.8613530861476, 1622.5216383896477, 1634.091992342117, 1637.586865828227]",1613.1
1302,"[1597.61719230593, 1607.8187079485797, 1615.3585560328356, 1625.6947273220576, 1626.254598330881]",1613.1
1303,"[1588.4321531701426, 1595.502056906189, 1606.7380867390166, 1616.0540580047382, 1627.0563866851735]",1648.3
1304,"[1614.9854557169747, 1618.537528915418, 1629.650441843929, 1647.2978806169413, 1689.6195115766313]",1649.25
1305,"[1626.6454193368263, 1628.5121336659358, 1644.6012890628772, 1685.0445725597092, 1657.319886624813]",1647.8
1306,"[1628.4843794536719, 1635.4888487737917, 1665.56468146923, 1648.961185902357, 1652.30977794528]",1680.65
1307,"[1629.7922967066115, 1654.1567095822538, 1647.7821401953697, 1654.3983226418495, 1693.183863821905]",1680.65
1308,"[1676.1933633961016, 1663.9458993673325, 1669.9761961698532, 1703.2944809209584, 1684.4270055604284]",1680.65
1309,"[1669.053524583578, 1670.4997577369213, 1693.978247985142, 1676.050510056557, 1680.8790234300977]",1680.65
1310,"[1665.9860790073872, 1687.7373736636218, 1675.0151059315613, 1682.0178076883167, 1690.237329675947]",1680.65
1311,"[1700.720596092433, 1692.3027285003627, 1699.6080575657106, 1709.0420957696188, 1710.9997067807126]",1741.9
1312,"[1696.9055486179423, 1700.9461891738465, 1708.328652640921, 1713.8122073818522, 1768.3785988823365]",1718.65
1313,"[1696.108960614656, 1700.471361817763, 1706.07993439422, 1755.803274647551, 1691.1081527803253]",1729.5
1314,"[1694.8549756265857, 1695.4307789267477, 1730.3942049261605, 1678.27866413234, 1677.7361767716502]",1692.55
1315,"[1697.2990342412959, 1726.6809957457372, 1693.7114691596435, 1678.077554463889, 1672.3395436551073]",1692.55
1316,"[1773.3510016915534, 1734.0984851280155, 1715.5489474537171, 1701.267773011059, 1705.021889372365]",1692.55
1317,"[1724.4595489382118, 1722.4468948737194, 1708.2629009419907, 1706.082361315348, 1701.3092139959335]",1686.2
1318,"[1717.8196074687003, 1711.8959569659637, 1707.4916863744875, 1706.1722039580345, 1720.007613480091]",1682.05
1319,"[1687.3616156682692, 1688.834689481373, 1688.2881857156754, 1708.1075448989868, 1677.7306156174745]",1710.55
1320,"[1686.3551328980247, 1682.9565657377243, 1700.757908821106, 1679.9974756017036, 1735.1093854762148]",1736.25
1321,"[1685.2395134568214, 1693.485381245613, 1682.1654694183962, 1733.4107863872196, 1740.7968735694885]",1715.9
1322,"[1695.7825548648834, 1679.923023324518, 1719.0974891658698, 1727.2362495213747, 1695.5158661305904]",1715.9
1323,"[1676.452619076299, 1711.2449858863838, 1718.470147177577, 1691.1258812248707, 1691.4289992302656]",1715.9
1324,"[1726.2831954440335, 1732.4936755746603, 1712.560432702303, 1706.0184030979872, 1705.9814576804638]",1714.95
1325,"[1749.9067649245262, 1729.8417811095715, 1721.896032616496, 1714.301731288433, 1709.162385687232]",1691.55
1326,"[1719.2929847538471, 1718.2507514208555, 1709.0445122122765, 1700.2867924422026, 1675.8692478265948]",1703.35
1327,"[1710.466341599822, 1709.0339563786983, 1700.6355489045382, 1679.1572041826948, 1700.0435204455207]",1702.75
1328,"[1707.7759493887424, 1703.7244755774736, 1688.1936635545644, 1702.694504293664, 1703.4298659398119]",1686.25
1329,"[1705.4355555027723, 1690.9461048092417, 1699.3566374391885, 1699.2030194708277, 1696.8956255808007]",1686.25
1330,"[1678.3856369701025, 1689.6785008812367, 1688.9582760255798, 1691.8355815018003, 1682.9136940308963]",1686.25
1331,"[1693.649044667989, 1693.8278224367605, 1698.3367087981605, 1692.2213355586573, 1707.1637572337931]",1709.1
1332,"[1697.334239498865, 1696.4023167705454, 1692.7969968818215, 1708.129893592035, 1714.994190966332]",1699.55
1333,"[1689.0525674802484, 1683.9228780789126, 1695.4934676193734, 1702.38713049941, 1694.6348009030044]",1691.5
1334,"[1680.3371273537778, 1688.519741875898, 1693.81820860281, 1690.5595815445995, 1691.0502907649134]",1704.05
1335,"[1691.6329832892152, 1695.6394457713322, 1695.0471718649787, 1696.609149127813, 1699.3375412905007]",1704.05
1336,"[1712.4046480183606, 1707.9910155335529, 1709.5905829359544, 1708.2422276857833, 1708.638095659655]",1704.05
1337,"[1704.4683406656986, 1704.731267902076, 1702.1169704719505, 1701.0548707561538, 1697.2247951518802]",1704.05
1338,"[1695.9749046591241, 1697.5584784249077, 1696.1689675747766, 1693.4736378440575, 1703.1532934974966]",1702.75
1339,"[1701.9348263810389, 1702.1626083649753, 1700.5111713527876, 1709.1301388288848, 1714.1291765299684]",1702.4
1340,"[1706.0165654384473, 1703.7581386661332, 1709.9162851941655, 1715.5245355436928, 1719.3370407074108]",1708.4
1341,"[1703.049591244402, 1708.8221807178343, 1713.2408514510607, 1721.4675582989003, 1729.8286264143971]",1731.6
1342,"[1706.9285227289074, 1709.550026306155, 1717.7042126753367, 1730.8615754953207, 1751.6795473128732]",1735.35
1343,"[1709.3921876173117, 1711.6754654327524, 1724.002198919101, 1747.144438333693, 1729.8832332545717]",1735.35
1344,"[1712.1849370307173, 1717.537509905742, 1736.6938710925024, 1723.149826906898, 1722.6636827882758]",1735.35
1345,"[1721.939966586011, 1734.978497600605, 1726.423128349008, 1723.9288987157197, 1723.7011350243993]",1734.7
1346,"[1749.334171426599, 1739.9344180594635, 1736.9782480785652, 1732.7190049899218, 1734.145372520943]",1737.95
